,,,,,,,,,,,,,
Overlap Results,,,,,,,,,,,,
,,,,,,,,,,,,,
Collection(s):,"C1, C2, C3, C4, C5, C6, C7, H",,,,,,,,,,,
# overlaps shown:,10,,,,,,,,,,,
# genesets in collections:,25724,,,,,,,,,,,
# genes in comparison (n):,1105,,,,,,,,,,,
# genes in universe (N):,38404,,,,,,,,,,,
,,,,,,,,,,,,,
Gene Set Name,# Genes in Gene Set (K),Description,# Genes in Overlap (k),k/K,p-value,FDR q-value,,,,,,
10324,KLHL41,kelch like family member 41 [Source:HGNC Symbol;Acc:HGNC:16905],,,,,,,,,,
54777,CFAP46,cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247],,,,,,,,,,
144406,WDR66,WD repeat domain 66 [Source:HGNC Symbol;Acc:HGNC:28506],,,,,,,,,,
221421,RSPH9,radial spoke head component 9 [Source:HGNC Symbol;Acc:HGNC:21057],,,,,,,,,,
128153,SPATA17,spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184],,,,,,,,,,
83538,TTC25,tetratricopeptide repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:25280],,,,,,,,,,
150142,ZNF295-AS1,ZNF295 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23130],,,,,,,,,,
4291,MLF1,myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125],,,,,,,,,,
158787,RIBC1,RIB43A domain with coiled-coils 1 [Source:HGNC Symbol;Acc:HGNC:26537],,,,,,,,,,
83657,DYNLRB2,dynein light chain roadblock-type 2 [Source:HGNC Symbol;Acc:HGNC:15467],,,,,,,,,,
128344,PIFO,primary cilia formation [Source:HGNC Symbol;Acc:HGNC:27009],,,,,,,,,,
642987,TMEM232,transmembrane protein 232 [Source:HGNC Symbol;Acc:HGNC:37270],,,,,,,,,,
165186,TOGARAM2,TOG array regulator of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33715],,,,,,,,,,
126823,KLHDC9,kelch domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28489],,,,,,,,,,
134121,C5orf49,chromosome 5 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:27028],,,,,,,,,,
200844,C3orf67,chromosome 3 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:24763],,,,,,,,,,
57501,KIAA1257,KIAA1257 [Source:HGNC Symbol;Acc:HGNC:29231],,,,,,,,,,
220004,PPP1R32,protein phosphatase 1 regulatory subunit 32 [Source:HGNC Symbol;Acc:HGNC:28869],,,,,,,,,,
90835,CCDC189,coiled-coil domain containing 189 [Source:HGNC Symbol;Acc:HGNC:28078],,,,,,,,,,
220388,CCDC89,coiled-coil domain containing 89 [Source:HGNC Symbol;Acc:HGNC:26762],,,,,,,,,,
129880,BBS5,Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970],,,,,,,,,,
150737,TTC30B,tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425],,,,,,,,,,
9668,ZNF432,zinc finger protein 432 [Source:HGNC Symbol;Acc:HGNC:20810],,,,,,,,,,
266655,BRD3OS,BRD3 opposite strand [Source:HGNC Symbol;Acc:HGNC:24742],,,,,,,,,,
92104,TTC30A,tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853],,,,,,,,,,
65124,SOWAHC,sosondowah ankyrin repeat domain family member C [Source:HGNC Symbol;Acc:HGNC:26149],,,,,,,,,,
150726,FBXO41,F-box protein 41 [Source:HGNC Symbol;Acc:HGNC:29409],,,,,,,,,,
60370,AVPI1,arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898],,,,,,,,,,
8502,PKP4,plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026],,,,,,,,,,
9315,NREP,neuronal regeneration related protein [Source:HGNC Symbol;Acc:HGNC:16834],,,,,,,,,,
2634,GBP2,guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183],,,,,,,,,,
843,CASP10,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],,,,,,,,,,
1506,CTRL,chymotrypsin like [Source:HGNC Symbol;Acc:HGNC:2524],,,,,,,,,,
205147,AMER3,APC membrane recruitment protein 3 [Source:HGNC Symbol;Acc:HGNC:26771],,,,,,,,,,
128272,ARHGEF19,Rho guanine nucleotide exchange factor 19 [Source:HGNC Symbol;Acc:HGNC:26604],,,,,,,,,,
10874,NMU,neuromedin U [Source:HGNC Symbol;Acc:HGNC:7859],,,,,,,,,,
6343,SCT,secretin [Source:HGNC Symbol;Acc:HGNC:10607],,,,,,,,,,
59352,LGR6,leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719],,,,,,,,,,
268,AMH,anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464],,,,,,,,,,
1896,EDA,ectodysplasin A [Source:HGNC Symbol;Acc:HGNC:3157],,,,,,,,,,
1363,CPE,carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303],,,,,,,,,,
27163,NAAA,N-acylethanolamine acid amidase [Source:HGNC Symbol;Acc:HGNC:736],,,,,,,,,,
3992,FADS1,fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574],,,,,,,,,,
8526,DGKE,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852],,,,,,,,,,
64101,LRRC4,leucine rich repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:15586],,,,,,,,,,
107,ADCY1,adenylate cyclase 1 [Source:HGNC Symbol;Acc:HGNC:232],,,,,,,,,,
7976,FZD3,frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041],,,,,,,,,,
1951,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230],,,,,,,,,,
90410,IFT20,intraflagellar transport 20 [Source:HGNC Symbol;Acc:HGNC:30989],,,,,,,,,,
4139,MARK1,microtubule affinity regulating kinase 1 [Source:HGNC Symbol;Acc:HGNC:6896],,,,,,,,,,
8618,CADPS,calcium dependent secretion activator [Source:HGNC Symbol;Acc:HGNC:1426],,,,,,,,,,
6861,SYT5,synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513],,,,,,,,,,
6755,SSTR5,somatostatin receptor 5 [Source:HGNC Symbol;Acc:HGNC:11334],,,,,,,,,,
1132,CHRM4,cholinergic receptor muscarinic 4 [Source:HGNC Symbol;Acc:HGNC:1953],,,,,,,,,,
5499,PPP1CA,protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281],,,,,,,,,,
402,ARL2,ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693],,,,,,,,,,
84961,FBXL20,F-box and leucine rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679],,,,,,,,,,
63908,NAPB,NSF attachment protein beta [Source:HGNC Symbol;Acc:HGNC:15751],,,,,,,,,,
440279,UNC13C,unc-13 homolog C [Source:HGNC Symbol;Acc:HGNC:23149],,,,,,,,,,
9229,DLGAP1,DLG associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2905],,,,,,,,,,
139760,GPR119,G protein-coupled receptor 119 [Source:HGNC Symbol;Acc:HGNC:19060],,,,,,,,,,
55585,UBE2Q1,ubiquitin conjugating enzyme E2 Q1 [Source:HGNC Symbol;Acc:HGNC:15698],,,,,,,,,,
10164,CHST4,carbohydrate sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:1972],,,,,,,,,,
56122,PCDHB14,protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685],,,,,,,,,,
64976,MRPL40,mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491],,,,,,,,,,
4237,MFAP2,microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033],,,,,,,,,,
11120,BTN2A1,butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136],,,,,,,,,,
4922,NTS,neurotensin [Source:HGNC Symbol;Acc:HGNC:8038],,,,,,,,,,
114880,OSBPL6,oxysterol binding protein like 6 [Source:HGNC Symbol;Acc:HGNC:16388],,,,,,,,,,
150763,GPAT2,"glycerol-3-phosphate acyltransferase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:27168]",,,,,,,,,,
8707,B3GALT2,"beta-1,3-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:917]",,,,,,,,,,
10752,CHL1,cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939],,,,,,,,,,
10913,EDAR,ectodysplasin A receptor [Source:HGNC Symbol;Acc:HGNC:2895],,,,,,,,,,
43849,KLK12,kallikrein related peptidase 12 [Source:HGNC Symbol;Acc:HGNC:6360],,,,,,,,,,
92840,REEP6,receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078],,,,,,,,,,
1152,CKB,creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991],,,,,,,,,,
254863,TMEM256,transmembrane protein 256 [Source:HGNC Symbol;Acc:HGNC:28618],,,,,,,,,,
664,BNIP3,BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084],,,,,,,,,,
124936,CYB5D2,cytochrome b5 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28471],,,,,,,,,,
25770,C22orf31,chromosome 22 open reading frame 31 [Source:HGNC Symbol;Acc:HGNC:26931],,,,,,,,,,
147409,DSG4,desmoglein 4 [Source:HGNC Symbol;Acc:HGNC:21307],,,,,,,,,,
5547,PRCP,prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344],,,,,,,,,,
1397,CRIP2,cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361],,,,,,,,,,
80144,FRAS1,Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185],,,,,,,,,,
5569,PKIA,cAMP-dependent protein kinase inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:9017],,,,,,,,,,
122060,SLAIN1,SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387],,,,,,,,,,
10612,TRIM3,tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064],,,,,,,,,,
29799,YPEL1,yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845],,,,,,,,,,
51087,YBX2,Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948],,,,,,,,,,
339983,NAT8L,N-acetyltransferase 8 like [Source:HGNC Symbol;Acc:HGNC:26742],,,,,,,,,,
28511,NKIRAS2,NFKB inhibitor interacting Ras like 2 [Source:HGNC Symbol;Acc:HGNC:17898],,,,,,,,,,
150274,HSCB,HscB mitochondrial iron-sulfur cluster cochaperone [Source:HGNC Symbol;Acc:HGNC:28913],,,,,,,,,,
147429,AQP4-AS1,AQP4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26399],,,,,,,,,,
84529,C15orf41,chromosome 15 open reading frame 41 [Source:HGNC Symbol;Acc:HGNC:26929],,,,,,,,,,
8738,CRADD,CASP2 and RIPK1 domain containing adaptor with death domain [Source:HGNC Symbol;Acc:HGNC:2340],,,,,,,,,,
167410,LIX1,limb and CNS expressed 1 [Source:HGNC Symbol;Acc:HGNC:18581],,,,,,,,,,
8508,NIPSNAP1,nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827],,,,,,,,,,
84872,ZC3H10,zinc finger CCCH-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25893],,,,,,,,,,
51143,DYNC1LI1,dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745],,,,,,,,,,
202865,C7orf33,chromosome 7 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:21724],,,,,,,,,,
442213,PTCHD4,patched domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21345],,,,,,,,,,
220992,ZNF485,zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440],,,,,,,,,,
56884,FSTL5,follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386],,,,,,,,,,
55220,KLHDC8A,kelch domain containing 8A [Source:HGNC Symbol;Acc:HGNC:25573],,,,,,,,,,
60492,CCDC90B,coiled-coil domain containing 90B [Source:HGNC Symbol;Acc:HGNC:28108],,,,,,,,,,
25830,SULT4A1,sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903],,,,,,,,,,
27349,MCAT,malonyl-CoA-acyl carrier protein transacylase [Source:HGNC Symbol;Acc:HGNC:29622],,,,,,,,,,
4668,NAGA,alpha-N-acetylgalactosaminidase [Source:HGNC Symbol;Acc:HGNC:7631],,,,,,,,,,
79087,ALG12,"ALG12 alpha-1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:19358]",,,,,,,,,,
94009,SERHL,serine hydrolase like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:14408],,,,,,,,,,
27352,SGSM3,small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228],,,,,,,,,,
3957,LGALS2,galectin 2 [Source:HGNC Symbol;Acc:HGNC:6562],,,,,,,,,,
10454,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18157],,,,,,,,,,
25829,TMEM184B,transmembrane protein 184B [Source:HGNC Symbol;Acc:HGNC:1310],,,,,,,,,,
4248,MGAT3,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]",,,,,,,,,,
158,ADSL,adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291],,,,,,,,,,
5372,PMM1,phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114],,,,,,,,,,
284942,RPL23AP82,ribosomal protein L23a pseudogene 82 [Source:HGNC Symbol;Acc:HGNC:33730],,,,,,,,,,
253190,SERHL2,serine hydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:29446],,,,,,,,,,
150368,PHETA2,PH domain containing endocytic trafficking adaptor 2 [Source:HGNC Symbol;Acc:HGNC:27161],,,,,,,,,,
6767,ST13,ST13 Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343],,,,,,,,,,
646851,FAM227A,family with sequence similarity 227 member A [Source:HGNC Symbol;Acc:HGNC:44197],,,,,,,,,,
51386,EIF3L,eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138],,,,,,,,,,
4809,SNU13,small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819],,,,,,,,,,
25813,SAMM50,SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276],,,,,,,,,,
4700,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690],,,,,,,,,,
91582,RPS19BP1,ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749],,,,,,,,,,
150383,CDPF1,cysteine rich DPF motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33710],,,,,,,,,,
100144603,CHKB-DT,CHKB divergent transcript [Source:HGNC Symbol;Acc:HGNC:40146],,,,,,,,,,
122618,PLD4,phospholipase D family member 4 [Source:HGNC Symbol;Acc:HGNC:23792],,,,,,,,,,
147183,KRT25,keratin 25 [Source:HGNC Symbol;Acc:HGNC:30839],,,,,,,,,,
7044,LEFTY2,left-right determination factor 2 [Source:HGNC Symbol;Acc:HGNC:3122],,,,,,,,,,
26052,DNM3,dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125],,,,,,,,,,
5947,RBP1,retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919],,,,,,,,,,
3373,HYAL1,hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:5320],,,,,,,,,,
54959,ODAM,"odontogenic, ameloblast associated [Source:HGNC Symbol;Acc:HGNC:26043]",,,,,,,,,,
875,CBS,cystathionine beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550],,,,,,,,,,
10149,ADGRG2,adhesion G protein-coupled receptor G2 [Source:HGNC Symbol;Acc:HGNC:4516],,,,,,,,,,
11013,TMSB15A,thymosin beta 15a [Source:HGNC Symbol;Acc:HGNC:30744],,,,,,,,,,
5834,PYGB,glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723],,,,,,,,,,
2134,EXTL1,exostosin like glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3515],,,,,,,,,,
116832,RPL39L,ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094],,,,,,,,,,
81557,MAGED4B,MAGE family member D4B [Source:HGNC Symbol;Acc:HGNC:22880],,,,,,,,,,
64943,NT5DC2,5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717],,,,,,,,,,
7276,TTR,transthyretin [Source:HGNC Symbol;Acc:HGNC:12405],,,,,,,,,,
79679,VTCN1,V-set domain containing T cell activation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28873],,,,,,,,,,
135250,RAET1E,retinoic acid early transcript 1E [Source:HGNC Symbol;Acc:HGNC:16793],,,,,,,,,,
2676,GFRA3,GDNF family receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4245],,,,,,,,,,
10220,GDF11,growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216],,,,,,,,,,
441549,CDNF,cerebral dopamine neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:24913],,,,,,,,,,
5731,PTGER1,prostaglandin E receptor 1 [Source:HGNC Symbol;Acc:HGNC:9593],,,,,,,,,,
258,AMBN,ameloblastin [Source:HGNC Symbol;Acc:HGNC:452],,,,,,,,,,
977,CD151,CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630],,,,,,,,,,
6311,ATXN2,ataxin 2 [Source:HGNC Symbol;Acc:HGNC:10555],,,,,,,,,,
83729,INHBE,inhibin subunit beta E [Source:HGNC Symbol;Acc:HGNC:24029],,,,,,,,,,
656,BMP8B,bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075],,,,,,,,,,
11172,INSL6,insulin like 6 [Source:HGNC Symbol;Acc:HGNC:6089],,,,,,,,,,
9326,ZNHIT3,zinc finger HIT-type containing 3 [Source:HGNC Symbol;Acc:HGNC:12309],,,,,,,,,,
51324,SPG21,"SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]",,,,,,,,,,
2319,FLOT2,flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758],,,,,,,,,,
283869,NPW,neuropeptide W [Source:HGNC Symbol;Acc:HGNC:30509],,,,,,,,,,
147920,IGFL2,IGF like family member 2 [Source:HGNC Symbol;Acc:HGNC:32929],,,,,,,,,,
1066,CES1,carboxylesterase 1 [Source:HGNC Symbol;Acc:HGNC:1863],,,,,,,,,,
2954,GSTZ1,glutathione S-transferase zeta 1 [Source:HGNC Symbol;Acc:HGNC:4643],,,,,,,,,,
729920,CRPPA,CDP-L-ribitol pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:37276],,,,,,,,,,
1071,CETP,cholesteryl ester transfer protein [Source:HGNC Symbol;Acc:HGNC:1869],,,,,,,,,,
7364,UGT2B7,UDP glucuronosyltransferase family 2 member B7 [Source:HGNC Symbol;Acc:HGNC:12554],,,,,,,,,,
1109,AKR1C4,aldo-keto reductase family 1 member C4 [Source:HGNC Symbol;Acc:HGNC:387],,,,,,,,,,
10809,STARD10,StAR related lipid transfer domain containing 10 [Source:NCBI gene;Acc:10809],,,,,,,,,,
1373,CPS1,carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323],,,,,,,,,,
56261,GPCPD1,glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957],,,,,,,,,,
242,ALOX12B,"arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]",,,,,,,,,,
1312,COMT,catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228],,,,,,,,,,
339221,ENPP7,ectonucleotide pyrophosphatase/phosphodiesterase 7 [Source:HGNC Symbol;Acc:HGNC:23764],,,,,,,,,,
11019,LIAS,lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429],,,,,,,,,,
6783,SULT1E1,sulfotransferase family 1E member 1 [Source:HGNC Symbol;Acc:HGNC:11377],,,,,,,,,,
79837,PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma [Source:HGNC Symbol;Acc:HGNC:23786],,,,,,,,,,
1582,CYP8B1,cytochrome P450 family 8 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2653],,,,,,,,,,
57665,RDH14,retinol dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:19979],,,,,,,,,,
5959,RDH5,retinol dehydrogenase 5 [Source:HGNC Symbol;Acc:HGNC:9940],,,,,,,,,,
9415,FADS2,fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575],,,,,,,,,,
338328,GPIHBP1,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24945],,,,,,,,,,
79746,ECHDC3,enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489],,,,,,,,,,
51573,GDE1,glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644],,,,,,,,,,
51477,ISYNA1,inositol-3-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:29821],,,,,,,,,,
36,ACADSB,acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91],,,,,,,,,,
128,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]",,,,,,,,,,
9524,TECR,"trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]",,,,,,,,,,
5051,PAFAH2,platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579],,,,,,,,,,
79603,CERS4,ceramide synthase 4 [Source:HGNC Symbol;Acc:HGNC:23747],,,,,,,,,,
57171,DOLPP1,dolichyldiphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:29565],,,,,,,,,,
22845,DOLK,dolichol kinase [Source:HGNC Symbol;Acc:HGNC:23406],,,,,,,,,,
8706,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]",,,,,,,,,,
23556,PIGN,phosphatidylinositol glycan anchor biosynthesis class N [Source:HGNC Symbol;Acc:HGNC:8967],,,,,,,,,,
79053,ALG8,"ALG8 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]",,,,,,,,,,
9514,GAL3ST1,galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240],,,,,,,,,,
440138,ALG11,"ALG11 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]",,,,,,,,,,
8733,GPAA1,glycosylphosphatidylinositol anchor attachment 1 [Source:HGNC Symbol;Acc:HGNC:4446],,,,,,,,,,
285362,SUMF1,sulfatase modifying factor 1 [Source:HGNC Symbol;Acc:HGNC:20376],,,,,,,,,,
347516,DGAT2L6,diacylglycerol O-acyltransferase 2 like 6 [Source:HGNC Symbol;Acc:HGNC:23250],,,,,,,,,,
646480,FABP9,fatty acid binding protein 9 [Source:HGNC Symbol;Acc:HGNC:3563],,,,,,,,,,
266971,PIPSL,PIP5K1A and PSMD4 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23733],,,,,,,,,,
64850,ETNPPL,ethanolamine-phosphate phospho-lyase [Source:HGNC Symbol;Acc:HGNC:14404],,,,,,,,,,
93517,SDR42E1,"short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]",,,,,,,,,,
2131,EXT1,exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512],,,,,,,,,,
1007,CDH9,cadherin 9 [Source:HGNC Symbol;Acc:HGNC:1768],,,,,,,,,,
3963,LGALS7,galectin 7 [Source:HGNC Symbol;Acc:HGNC:6568],,,,,,,,,,
4440,MSI1,musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330],,,,,,,,,,
25827,FBXL2,F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598],,,,,,,,,,
388389,CCDC103,coiled-coil domain containing 103 [Source:HGNC Symbol;Acc:HGNC:32700],,,,,,,,,,
55504,TNFRSF19,TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915],,,,,,,,,,
159989,DEUP1,deuterosome assembly protein 1 [Source:HGNC Symbol;Acc:HGNC:26344],,,,,,,,,,
84058,WDR54,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],,,,,,,,,,
29943,PADI1,peptidyl arginine deiminase 1 [Source:HGNC Symbol;Acc:HGNC:18367],,,,,,,,,,
6988,TCTA,T cell leukemia translocation altered [Source:HGNC Symbol;Acc:HGNC:11692],,,,,,,,,,
311,ANXA11,annexin A11 [Source:HGNC Symbol;Acc:HGNC:535],,,,,,,,,,
9666,DZIP3,DAZ interacting zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:30938],,,,,,,,,,
122622,ADSS1,adenylosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:20093],,,,,,,,,,
22978,NT5C2,"5'-nucleotidase, cytosolic II [Source:HGNC Symbol;Acc:HGNC:8022]",,,,,,,,,,
1158,CKM,"creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]",,,,,,,,,,
686,BTD,biotinidase [Source:HGNC Symbol;Acc:HGNC:1122],,,,,,,,,,
84229,DRC7,dynein regulatory complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:25289],,,,,,,,,,
9985,REC8,REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879],,,,,,,,,,
220002,CYB561A3,cytochrome b561 family member A3 [Source:HGNC Symbol;Acc:HGNC:23014],,,,,,,,,,
78992,YIPF2,Yip1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28476],,,,,,,,,,
51281,ANKMY1,ankyrin repeat and MYND domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20987],,,,,,,,,,
158880,USP51,ubiquitin specific peptidase 51 [Source:HGNC Symbol;Acc:HGNC:23086],,,,,,,,,,
79656,BEND5,BEN domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25668],,,,,,,,,,
130576,LYPD6B,LY6/PLAUR domain containing 6B [Source:HGNC Symbol;Acc:HGNC:27018],,,,,,,,,,
49860,CRNN,cornulin [Source:HGNC Symbol;Acc:HGNC:1230],,,,,,,,,,
127254,ERICH3,glutamate rich 3 [Source:HGNC Symbol;Acc:HGNC:25346],,,,,,,,,,
92960,PEX11G,peroxisomal biogenesis factor 11 gamma [Source:HGNC Symbol;Acc:HGNC:20208],,,,,,,,,,
7754,ZNF204P,"zinc finger protein 204, pseudogene [Source:HGNC Symbol;Acc:HGNC:12995]",,,,,,,,,,
340277,FAM221A,family with sequence similarity 221 member A [Source:HGNC Symbol;Acc:HGNC:27977],,,,,,,,,,
155006,TMEM213,transmembrane protein 213 [Source:HGNC Symbol;Acc:HGNC:27220],,,,,,,,,,
158248,TTC16,tetratricopeptide repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:26536],,,,,,,,,,
401152,C4orf3,chromosome 4 open reading frame 3 [Source:HGNC Symbol;Acc:HGNC:19225],,,,,,,,,,
